"1","Dawn","Provide the missing word.' The darkest hour is just before the _____.'","Language","",""
"1","Day","Provide the missing word. ' Every dog has his ____.'","Language","",""
"1","Day-Lewis","Daniel ____ won the Best Actor Oscar for 'My Left Foot' (1989).","Film","",""
"1","Days","Complete the title of the Best Picture Oscar winner for the year 1956: ""Around the World in 80 _____""","Film","",""
"1","Dead","""Raid kills bugs ____""","Business","",""
"1","Dead","Film Quotation: ""I see _____ people.""","Film","",""
"1","Dead","Provide the missing word.  'Never speak ill of the ______'. (4-letter word)","Language","",""
"1","Dead","Use 1 word to complete the title of the TV series: ""The Walking ____"".","TV","",""
"1","Dead Poets Society","From what film is the quote?  ""Carpe diem. Seize the day, boys. Make your lives extraordinary."" (3 words)","Film","",""
"1","Dead Sea","The ""_____ Scrolls"" were found near Qumran, Palestine by an Arab shepherd in 1947. (2 words)","History","",""
"1","Deadly","Provide the missing word. 'The female of the species is more ______ than the male.'","Language","",""
"1","Deal","Donald Trump co-wrote a book called, ""The Art of the _____"".","People","",""
"1","Deal","FDR is associated with the term, 'New _____'.","History","",""
"1","Deal","TV game show title: ""Let's Make a _____"".","TV","",""
"1","Death","Anagrams: Rearrange all of the letters in the word to make another word. HATED","Language","",""
"1","Deciduous","Trees that shed their leaves in the fall are called 'broadleaf' or ____.","Science","",""
"1","Decimeters","There are 10 ____ in a meter.","Science","",""
"1","Defense","Provide the missing word.  ""Attack is the best form of _____"".  (7 letter word)","Language","",""
"1","Defer","Anagrams: Rearrange all of the letters in the word to make another word. FREED","Language","",""
"1","Delaware ","What state of the U.S. is next alphabetically? Connecticut","Geography","",""
"1","Delight","Provide the missing word. 'Red sky at night shepherds _____; red sky in the morning, shepherds warning.'","Language","",""
"1","Demi Moore","She caused a stir by posing nude and pregnant on the cover of 'Vanity Fair'.  (Provide first and last name.) ","People","",""
"1","Denmark","Complete the book title with one word. ""Hamlet, Prince of ____” by William Shakespeare.","Literature","",""
"1","Denmark","In what country would you find 'The Little Mermaid'?","Geography","",""
"1","Denmark","What European country has a 7-letter name that ends in ""rk""?","Geography","",""
"1","Denominator","The top number of a fraction is the numerator and the bottom number is the ___.","Science","",""
"1","Deputy","""____ Dawg"" was an animated hound-dog lawman.","TV","",""
"1","Desert Fox","What was Erwin Rommel's nickname? (2 words)","History","",""
"1","Desert Storm","The operation to drive Iraq out of Kuwait was called ____. ( 2 words)","History","",""
"1","Detroit","On July 31,1975 James Hoffa was reported missing. He was last seen in this city.","Dates","",""
"1","Deuce","In card games any 2-spot card is known as a ____. (5 letter word)","Sports/Games","",""
"1","Development","For what does the 'D' stand in the business abbreviation ""R&D"" ?","Business","",""
"1","Devils","National Hockey League team name:' New Jersey ____'","Sports/Games","",""
"1","DeVito","Danny ____ of TV's ""Taxi"" was once a hair stylist known as 'Mr. Danny'. ","People","",""
"1","Diamond","The hardest mineral is ____.","Science","",""
"1","Diamondbacks","National League baseball team:' Arizona _____'.","Sports/Games","",""
"1","Diana Ross","With 2 friends she formed ""The Supremes"". (Initials D.R.)","People","",""
"1","Diary","Anagrams: Rearrange all of the letters in the word to make another word. DAIRY","Language","",""
"1","Diaz","This Portuguese explorer was the first European to round the Cape of Good Hope. (4 letter name)","History","",""
"1","Dick","The ""Smothers Brothers"" were named Tom and ____.  (4 letters)","TV","",""
"1","Dick Tracy","In 1931 Chester Gould introduced this comic strip in the 'Chicago Tribune'. (Initials D.T.)","Literature","",""
"1","Dick Tracy","This character from the comics eventually married Tess Trueheart. (Initials D.T.) ","Literature","",""
"1","Die","Provide the missing word.  'The good ____  young.'","Language","",""
"1","Die","Provide the missing word.' Eat, drink and be merry, for tomorrow we ____.'","Language","",""
"1","Die","Provide the missing word.' Everybody wants to go to heaven but nobody wants to _____.'","Language","",""
"1","Dig","What one 3-letter word can have both meanings?  To make a hole in the ground...To get the meaning of something.","Language","",""
"1","Dikes","Anagrams: Rearrange all of the letters in the word to make another word. SKIED","Language","",""
"1","Dillinger","John _____ was a noted bank robber of the Depression-era. (9 letter surname)","People","",""
"1","DiMaggio","On October 27,1954 Marilyn Monroe married Joe  ____.","Dates","",""
"1","Dingo","What is the name of the wild dog of Australia?","Geography","",""
"1","Dinny","In the comic-strip what was the name of Alley Oop's pet dinosaur?","Literature","",""
"1","Dino","What was the name of Fred Flintstone's pet dinosaur?","TV","",""
"1","Dinosaur","""Barney"" is the name of a lovable singing purple ____ on television.","Literature","",""
"1","Direction","A weather vane indicates wind _____.","Science","",""
"1","Dirty Harry","A quote from this film is 'You got to ask yourself one question: Do I feel lucky?' (2 word answer)","Film","",""
"1","Discretion","What is the noun form of the word, 'Discreet'?","Language","",""
"1","Disney World","What opened in Florida on October 1,1971? (2 words)","Dates","",""
"1","Distance","What does an 'odometer' measure?","Science","",""
"1","Dithers","In the comics what was the last name of Dagwood Bumstead's boss?","Literature","",""
"1","Ditto","In the comic strip Hi and Lois have twins named Dot and ___.","Literature","",""
"1","Divine","Provide the missing word.' To err is human, to forgive _____.'","Language","",""
"1","Do","Provide the missing word. ' ____ as you would be done by'.","Language","",""
"1","Do It Yourself","Provide the full form of the internet abbreviation. DIY","Language","",""
"1","Doctor","Provide the missing word. 'An apple a day keeps the _____ away.'","Language","",""
"1","Doctor Zhivago","Boris Pasternak's bestseller of 1958 was _____. (2 word title)","Literature","",""
"1","Dodge","Name the brand of car that produced a model known as: ""Aspen""","Business","",""
"1","Dodge","Name the brand of car that produced a model known as: ""Charger""","Business","",""
"1","Dodge","Name the brand of car that produced a model known as: ""Durango""","Business","",""
"1","Dodge","Name the brand of car that produced a model known as: ""Grand Caravan""","Business","",""
"1","Dodge","Name the brand of car that produced a model known as: ""Journey""","Business","",""
"1","Dodge","Name the brand of car that produced a model known as: ""Neon""","Business","",""
"1","Dodgers","National League baseball team: 'Los Angeles _____'.","Sports/Games","",""
"1","Dodo","The name of this extinct bird has become a synonym for stupidity.","Science","",""
"1","Dog","What animal laughed when 'the cow jumped over the moon'?","Literature","",""
"1","Dog","Who or what was 'Sheba' in the 1952 film 'Come Back Little Sheba'?","Film","",""
"1","Dog gone","Complete the rhyme: 'Oh where, oh where has my little ____?' (2 words)","Literature","",""
"1","Dogpatch","Li'l Abner's hometown was ____.","Literature","",""
"1","Dogs","Bichon frise, Borzoi and Papillon are ______.","Language","",""
"1","Dollar","Provide the missing word. 'Another day, another _____.'","Language","",""
"1","Dolphins","National Football League team:' Miami _____'.","Sports/Games","",""
"1","Donald Duck","His  nephews are named Huey, Dewey and Louie.","Literature","",""
"1","Donald Trump","He hosted TV’s “The Apprentice”.   ","TV","",""
"1","Donald Trump","In 2017 ____ was inaugurated as the 45th US President. (First and Last name)","People","",""
"1","Donkey","Identify the animal commonly associated with the ‘sound’. "" Hee Haw""","Science","",""
"1","Donkey","What kind of animal is ""Eeyore"" in children's literature?","Literature","",""
"1","Doors","Jimmy Morrison was the lead singer of 'The ____'.","Music","",""
"1","Doubt","Provide the missing word. 'Better to remain silent and be thought a fool than to speak and remove all ____'.","Language","",""
"1","Dove","Identify the animal commonly associated with the ‘sound’. ""Coo""","Science","",""
"1","Dove","What bird is traditionally known as the ""Bird of Peace""?","Language","",""
"1","Doves","Smaller members of the pigeon family are commonly called ____.","Science","",""
"1","Down","A computer that is non-functioning because of a technical problem is said to be ____. (4-letter word)","Science","",""
"1","Down","Analogy: In is to Out as Up is to ____.","Language","",""
"1","Downing","The British prime minister resides at 10 _____ Street.","Geography","",""
"1","Dozen","Anagrams: Rearrange all of the letters in the word to make another word. ZONED","Language","",""
"1","Dragon","Complete the title of the 2011 film: ' The Girl with the ____ Tattoo'.","Film","",""
"1","Drakes","Male ducks are called ____.","Science","",""
"1","Dream","Complete the classic love song title: 'All I Have to Do Is _____ '.  (1 word)","Music","",""
"1","Dream","Provide the missing word from the title of the play by Shakespeare. ""A Midsummer Night's ____""","Literature","",""
"1","Dreams","Use 1 word to complete the name of the movie about a sport: ""Field of ____""","Sports/Games","",""
"1","Dreams","Use 1 word to complete the title of the popular song:. I'll See You in My _____'.","Music","",""
"1","Dresden","On Feb.13,1945 U.S. and R.A.F. planes destroyed this city with bombs.","Dates","",""
"1","Dresden","'Slaughterhouse-Five' is based on a soldier who views the firebombing of this city.","Literature","",""
"1","Drink","Provide the missing word. .You can lead a horse to water, but you cannot make it _____.'","Language","",""
"1","Dry","Brut' on a champagne bottle indicates 'very ___'.","Language","",""
"1","Dry ice","Carbon dioxide exists in a solid form commonly called _____. ( 2 words)","Science","",""
"1","Dublin","In what city is the famous ""Guinness Brewery""?","Geography","",""
"1","Duck","After surviving an assassination attempt in 1981 Reagan said to his wife, 'Honey, I forgot to ____'.","History","",""
"1","Ducks","National Hockey League team name: ""Anaheim ____""","Sports/Games","",""
"1","Dudley","""_____ Do-Right"" was a bumbling mountie cartoon character.","TV","",""
"1","Dull","Provide the missing word. 'All work and no play makes Jack a ____ boy'.","Language","",""
"1","Dumas","Alexandre _____was the author of 'The Three Musketeers'. ","Literature","",""
"1","Dune","A ____ is a heap or bank of sand piled up by the wind. (4 letters)","Geography","",""
"1","Dunkirk","Name the site of the evacuation of British forces in WWII (1940). (7 letters)","Geography","",""
"1","Dunkirk","On May 26,1940 the evacuation of ______, known as 'Operation Dynamo', began.","Dates","",""
"1","Durham","Use 1 word to complete the name of the movie about a sport: ""Bull ____""","Sports/Games","",""
"1","e","What is the first letter of Albert Einstein's famous equation?","Science","",""
"1","Eager","Anagrams: Rearrange all of the letters in the word to make another word.  AGREE","Language","",""
"1","Eagle","What was the name of the lunar module from which Armstrong stepped onto the moon?","Science","",""
"1","Eagles","Complete the Alistair MacLean book title: 'Where ____ Dare'.","Literature","",""
"1","Eagles","National Football League team: 'Philadelphia _____'","Sports/Games","",""
"1","Ear","Where in the body are the smallest bones located?","Science","",""
"1","Earned","Provide the missing word. 'A penny saved is a penny ____.'","Language","",""
"1","Earned","Provide the missing word. 'Respect is not given, it is _____.'","Language","",""
"1","Earnest","Oscar Wilde's best-known play is his 1895 masterpiece, 'The Importance of Being ____'. ","Literature","",""
"1","Earp","Wyatt ____ was a law officer involved in the famous shootout at the O.K. Corral.","People","",""
"1","Ears","The African elephant can easily be identified from the Indian elephant by its ___.","Science","",""
"1","Earth","Alphabetically which is the first of the planets of the Solar System?","Science","",""
"1","Earth","Complete the title of the Best Picture Oscar winner for the year 1952: ""The Greatest Show on _____""","Film","",""
"1","Earth","Title of a novel by Pearl S. Buck: ""The Good ____"".","Literature","",""
"1","Earthquake","The San Francisco _____ took place in the USA on April 18,1906.","Dates","",""
"1","Easy","Provide the full form of the internet abbreviation. EZ","Language","",""
"1","Easy ","In the 1970 film 'Five _____ Pieces' the title refers to five musical compositions. ","Film","",""
"1","Eat","Provide the missing word.  . You are what you _____.'","Language","",""
"1","Eat","Provide the missing word.' You cannot have your cake and ____ it too.'","Language","",""
"1","Eat","Provide the missing word. 'Big fish ____ little fish'.","Language","",""
"1","Eat cake","Marie Antoinette reputedly said, 'Let them  _______'. (2 words)","History","",""
"1","Eclipses","Some are solar and some are lunar. (Hint: the answer starts with the letter ""e"".)","Science","",""
"1","Ecology","The study of the relationship between living things and their environment is called ____.","Science","",""
"1","Ecuador","This country's official name literally translates as ""Republic of the Equator”.","Geography","",""
"1","Ecuador","What South American country is named after the equator?","Geography","",""
"1","Eden","Complete the 3-word book title by John Steinbeck: 'East of ____'","Literature","",""
"1","Eggs","Provide the missing word. ' Do not put all your ____ in one basket'.","Language","",""
"1","Egypt","On November 17,1954 King Farouk of this country was sent into exile.","Dates","",""
"1","Egypt","The 'Rosetta Stone' was found in ____.","History","",""
"1","Eiffel","The ""____ Tower"" was built for the World's Fair of 1889.","Geography","",""
"1","Eisenhower","Hawaii and Alaska became states under President _____.","History","",""
"1","Elbow","Anagrams: Rearrange all of the letters in the word to make another word. BELOW","Language","",""
"1","Electric chair","In 1890 the ____ was introduced because it was more humane than hanging. (2 words)","History","",""
"1","Electromagnet","A magnet created by passing an electric current through coils of wire is called an ____.","Science","",""
"1","Electron","An elementary particle with negative charge. (Hint: the answer starts with the letter ""e"".)","Science","",""
"1","Electrons","The negatively charged particles that orbit the nucleus of an atom are called ___.","Science","",""
"1","Elements","Substances that cannot be separated into simpler substances. (Hint: the answer starts with the letter ""e"".)","Science","",""
"1","Elephant","Babar' in the book 'Babar and the Professor' is the name of an _____.","Literature","",""
"1","Elephant","What kind of animal was Walt Disney's 'Dumbo'?","Film","",""
"1","Elizabeth","Princess _____ married Lt. Philip Mountbatten on November 20,1947.","Dates","",""
"1","Elizabeth Taylor","She launched two best-selling perfumes, “Passion” and “White Diamonds”. (Initials E.T.) ","People","",""
"1","Elizabeth Taylor","She won 2 Oscars; one for 'Butterfield 8' and one for 'Who's Afraid of Virginia Woolf'. (Initials E.T.)","Film","",""
"1","Elizabeth Taylor","Who portrayed the bride in the 1950 classic 'Father of the Bride'? (Initials E.T.)","Film","",""
"1","Elmer Fudd","He was the de facto enemy of Bugs Bunny.","TV","",""
"1","Elsa","The name of the lioness in the book 'Born Free' is ____.","Literature","",""
"1","Elton John","His 'song, 'Candle in the Wind' won him a Grammy in 1997.","Music","",""
"1","Elvis Presley","Who was found dead at “Graceland” in 1977?   ","People","",""
"1","Emerald","What is the green gem associated with Columbia?","Business","",""
"1","Emily Dickinson","Only 7 of her poems were published during her lifetime. (Initials E.D.)","Literature","",""
"1","Emperor","Augustus Caesar was the first Roman ____.","History","",""
"1","Emperor","Complete the title of the Best Picture Oscar winner for the year 1987: ""The Last _____""","Film","",""
"1","Empire State","On May 1, 1931 the _______building in New York City was opened to the public for the first time.","Dates","",""
"1","Enamel","The hard part of the teeth is the ____.","Science","",""
"1","End","Provide the missing word. 'All good things must come to an _____'.","Language","",""
"1","Endearment","Complete the title of the Best Picture Oscar winner for the year 1983: ""Terms of _____""","Film","",""
"1","Ends","Provide the missing word from the title of the play by Shakespeare. ""All's Well That ____ Well""","Literature","",""
"1","Ends","Provide the missing word. 'Every stick has two ____.'","Language","",""
"1","Ends","Provide the missing word. 'All is well that ____ well.'","Language","",""
"1","Enemies","Provide the missing word.  'Keep your friends close and your _____ closer.'","Language","",""
"1","Epic","A long narrative poem is an ____. (4 letter word)","Literature","",""
"1","Equator","The imaginary line around the center of the earth is the ____.","Geography","",""
"1","Ergo","What 4-letter Latin word means ""therefore""?","People","",""
"1","Erica Jong","She gained fame with her 1973 book, 'Fear of Flying'? (Initials E.J.)","Literature","",""
"1","Erie","Alphabetically which is the first of the ""Great Lakes""?","Geography","",""
"1","Erik","Provide the missing name of the historical person. “_____ the Red” (4 letter name)","History","",""
"1","Escape","Complete the 3-word film title: (1963) ""The Great ____""","Film","",""
"1","Esmeralda","What was the name of the gypsy dancer in 'The Hunchback of Notre Dame'?","Literature","",""
"1","Estate","The assets of a deceased person is called his/her _____. (6 letter word)","Language","",""
"1","Eternity","Complete the title of the Best Picture Oscar winner for the year 1953: ""From Here to _____""","Film","",""
"1","Ethiopia","In 1974 Haile Selassie lost the leadership of ____.","History","",""
"1","Ethiopia","This African country was invaded by Italy in 1935.","History","",""
"1","Eunuch","Complete the non-fiction book title, ‘The Female ____'. (1 word)","Literature","",""
"1","EURO","What is the name of the new currency introduced by “The European Union”? (4 letter answer.)","Business","",""
"1","Evaporation","A change from a liquid to a gas is _____.","Science","",""
"1","Eve","Complete the title of the Best Picture Oscar winner for the year 1950: ""All About ____""","Film","",""
"1","Eve","What Biblical character said, ""The serpent beguiled me and I did eat""?","Literature","",""
"1","Evening","Complete the classic love song title: 'Some Enchanted ____'. (1 word)","Music","",""
"1","Evil","Ronald Reagan called the Soviet Union the '___ Empire'.","History","",""
"1","Excalibur","King Arthur's sword was named ____. (9 letters)","Literature","",""
"1","Exchange","Provide the missing word.  .A fair _____ is no robbery'. (8 letter word)","Language","",""
"1","Executive","For what does the 'E' stand in the business abbreviation ""CEO""?","Business","",""
"1","Exodus","Name Leon Uris's 1958 novel dealing with the founding of Israel. (1 word)","Literature","",""
"1","Exodus","The first 2 books of the “Old Testament”  are Genesis and _____.","History","",""
"1","Exodus","The event in which Moses led the Israelites out of Egypt is known as the"" ______"". (6 letter word)","Literature","",""
"1","Expectations","The works of Charles Dickens include: ""Great _____""","Literature","",""
"1","Explorer","Microsoft calls its browser, 'Internet _____'.","Science","",""
"1","Exporting","What does the 'E' stand for in the acronym 'OPEC'?","History","",""
"1","Extinct","Term for an animal, plant, or language that no longer exists. (Hint: the answer starts with the letter ""e"".)","Science","",""
"1","Eye","What part of the body is affected by a ""Cataract""?","Science","",""
"1","Face","Complete the classic love song title: 'The First Time Ever I Saw Your ____'  (1 word)","Music","",""
"1","Fagin","Who was the head of the school for pickpockets in 'Oliver Twist'?","Literature","",""
"1","Fail","Provide the missing word. 'Failing to plan is planning to _____.'","Language","",""
"1","Fairest","""Mirror, mirror, on the wall, who's the _____ of them all?""","Literature","",""
"1","Falcons","National Football League team: 'Atlanta _____'","Sports/Games","",""
"1","Fallout","In the 1950's people had survival bunkers in their back gardens. They were called '____ shelters'.","History","",""
"1","Falls","Provide the missing word .'The bread never ____ but on its buttered side'. (5-letter word.)","Language","",""
"1","Familiarity","According to the proverb it breeds contempt.","Language","",""
"1","Family Feud","On this TV game show Richard Dawson was known for getting kisses from female contestants. (2 word title)","TV","",""
"1","Father Knows Best","Jim Anderson and his daughter Betty were characters on TV's _____. (3 words)","TV","",""
"1","Father's Day","What special day is celebrated on the 3rd Sunday in June in the USA?","History","",""
"1","Fearless Fosdick","Al Capp's parody of Dick Tracy was named _____. (2 words)","Literature","",""
"1","Federal Reserve","Alan Greenspan's name is closely linked with what US agency? ( 2 words)","History","",""
"1","Felix","""____ the Cat"" was a cartoon character created during the silent-film era.","TV","",""
"1","Fences","Provide the missing word.  'Good _____ make good neighbors'.","Language","",""
"1","Feud","TV game show title: ""Family ____"".","TV","",""
"1","Fever","Provide the missing word. 'Feed a cold and starve a _____.'","Language","",""
"1","Fiddle","Complete the simile: 'As fit as a ____'.","Language","",""
"1","Fiddler on the Roof","The song ""Matchmaker, Matchmaker"" is from the film ______. (4 word title)","Film","",""
"1","Fidel Castro","What leader's troops repelled the invaders at the ' Bay of Pigs' incident? (Initials F.C.)","History","",""
"1","Field","Anagrams: Rearrange all of the letters in the word to make another word. FILED","Language","",""
"1","Find","Provide the missing word. 'Seek and ye shall _____.'","Language","",""
"1","Fine","What one 4-letter word can have both meanings? Very thin and narrow...An amount of money to be paid as punishment.","Language","",""
"1","Finn","A ""Mickey ____"" is a drink to render a person unconscious.","Language","",""
"1","Finnegan's","Complete the title of the novel, '______ Wake'. (1 word)","Literature","",""
"1","Fire","Complete the title of the Best Picture Oscar winner for the year 1981: ""Chariots of _____""","Film","",""
"1","Fire","Provide the missing word. 'There is no smoke without _____.'","Language","",""
"1","Fire","The four elements of the ancient Greeks were earth, air, water and ___.","Science","",""
"1","Fires","Anagrams: Rearrange all of the letters in the word to make another word. FRIES","Language","",""
"1","Flag","The ""Jolly Roger"" was a black ____.","Arts/Culture","",""
"1","Flag","To end a game of 'Stratego' you must capture this piece.","Sports/Games","",""
"1","Flags","Provide the final word of the title, 'Under Two ____'. ( a 5-letter word)","Literature","",""
"1","Flames","National Hockey League team name: 'Calgary ____'","Sports/Games","",""
"1","Flamingo","This aquatic bird is noted for its pinkish plumage.","Science","",""
"1","Flattery","Provide the missing word.    '_____ will get you nowhere'.","Language","",""
"1","Fleas","Provide the missing word. 'If you lie down with dogs, you will get up with _____.'","Language","",""
"1","Flees","Anagrams: Rearrange all of the letters in the word to make another word. FEELS","Language","",""
"1","Flesh","Anagrams: Rearrange all of the letters in the word to make another word. SHELF","Language","",""
"1","Flies","Complete the 1954 book title with one word. ""Lord of the ____""  (Five letter word)","Literature","",""
"1","Flock","Provide the missing word. 'Birds of a feather _____ together'.","Language","",""
"1","Florence Nightingale","What woman emerged as a heroine from the Crimean War? (Initials F.N.) ","History","",""
"1","Florida","In what state is ""Lake Okeechobee""?","Geography","",""
"1","Florida","Unofficially, _____ is called the ""Everglade State"".","Geography","",""
"1","Florida ","What state of the U.S. is next alphabetically? Delaware","Geography","",""
"1","Floss","The works of George Eliot include, ""The Mill on the ____"".","Literature","",""
"1","Flowers","Provide the missing word. ' April showers bring forth May _____.'","Language","",""
"1","Floyd","U.S. bank robber ""Pretty Boy ____"". (5 letter name)","People","",""
"1","Floyd Patterson","On June 20,1960 ____ became the first person to regain the Heavyweight Boxing title. (Initials F.P.)","Dates","",""
"1","Flyer","Name the plane used by the Wright brothers for their historic flight. (5 letters)","Science","",""
"1","Flyers","National Hockey League team name: 'Philadelphia ____'","Sports/Games","",""
"1","Flying","'Aviophobia' is a fear of _____.","Language","",""
"1","Flying","Complete the Erica Jong book title, ‘Fear of ___'.","Literature","",""
"1","Fool","Provide the missing word. 'A ___ and his money are soon parted.'","Language","",""
"1","Fools","Fill in the blank, 'Poems are made by ___ like me, But only God can make a tree'.","Literature","",""
"1","Foot","Analogy.  Mitten is to hand as Sock is to ____.","Language","",""
"1","Foot","Cliché : ""Waited on hand and ____""","Language","",""
"1","Football","In what sport is the term often used? ""Hail Mary""","Sports/Games","",""
"1","Football","On Aug.28,1955 the sudden death overtime rule was first used in professional ____.","Dates","",""
"1","Ford","Name the brand of car that produced a model known as: ""Focus""","Business","",""
"1","Ford","Name the brand of car that produced a model known as: ""Taurus""","Business","",""
"1","Ford","What car had a model with the animal name  ""Bronco""?","Business","",""
"1","Ford","What car had a model with the animal name  ""Pinto""?","Business","",""
"1","Ford","What car had a model with the animal name ""Maverick""?","Business","",""
"1","Ford's","President Lincoln was shot in ""____ Theatre"".","History","",""
"1","Forearmed","Provide the missing word. ' Forewarned is _______.'","Language","",""
"1","Fortune","TV show title: ""The Wheel of _____"".","TV","",""
"1","Four score","The first 2 words of the Gettysburg Address are ____.","History","",""
"1","France","After WWII Berlin was administered by Britain, USA, USSR, and ________.","History","",""
"1","France","From what country was actress Sarah Bernhardt?","People","",""
"1","France","In the Algerian War (1954-62) what country were the Algerian guerrillas fighting against?","History","",""
"1","France","In what country did the D-Day Landings take place? (1944).","History","",""
"1","France","Name the largest country (area) starting with the letter ""F"".","Geography","",""
"1","France","On April 30,1803 the USA bought the Louisiana Territory from ____.","Dates","",""
"1","France","On August 24,1572 the St. Bartholomew's Day Massacre took place in ____.","Dates","",""
"1","France","On March 2,1956 Morocco gained its independence from ___.","Dates","",""
"1","Francis Drake","Who has been popularized as the English hero who destroyed the Spanish Armada? (Initials F.D.) ","History","",""
"1","Frank","Anne _____ wrote, ""Diary of Young Girl"". (5-letter word)","People","",""
"1","Frankenstein","Poet Percy Bysshe Shelley's wife Mary, is noted for writing this novel.","Literature","",""
"1","Frankenstein","What monster was Boris Karloff most famous for portraying?","film","",""
"1","Fraternity","The 3 words associated with the French Revolution are 'Liberty, Equality, ____'.","History","",""
"1","Freak","Anagrams: Rearrange all of the letters in the word to make another word. FAKER","Language","",""
"1","Free","Provide the missing word. The best things in life are _____.","Language","",""
"1","French","Julia Child was the author of ""Mastering the Art of _____ Cooking"".","People","",""
"1","French","On July 30, 1974 Quebec passed an act making _____ the province's official language.","Dates","",""
"1","French","The storming of the Bastille is recognized as the start of the ' _____ Revolution'.","History","",""
"1","Friday","Robinson Crusoe's friend was named ____.","Literature","",""
"1","Friday","The name of this fictional character has come to mean a valued assistant or helper.","Literature","",""
"1","Fried","Anagrams: Rearrange all of the letters in the word to make another word. FIRED","Language","",""
"1","Fried ","For what does the 'F' stand in"" KFC""?","Business","",""
"1","Friedan","Betty ____ was the author of 'The Feminine Mystique'.","Literature","",""
"1","Friendly","Casper was known as 'Casper the ____ Ghost'.","Literature","",""
"1","Friends","Damon and Pythias are a classical example of this type of relationship.","Literature","",""
"1","Friends","On what TV show were the characters: Rachel Green, Monica Geller and Phoebe Buffay?","TV","",""
"1","Friends","Provide the missing word. 'Tell me who your _____ are, and I'll tell you who you are'.","Language","",""
"1","Friends","This TV show was about 6 young people who hang out at Monica's apartment.","TV","",""
"1","Frisbee","Fads: A circular throwing device. (7 letter word)","Art/Culture","",""
"1","Frog","Identify the animal commonly associated with the ‘sound’. ""Ribbit""","Science","",""
"1","From Here to Eternity","Burt Lancaster and Deborah Kerr are the lovers kissing on the beach in the film, ""________"". (4-word title)","Film","",""
"1","Front","Complete the title of the Best Picture Oscar winner for the year 1929/30: ""All Quiet on the Western ____""","Film","",""
"1","Front","Term for place where a large area of cold air meets a large area of warm air.","Science","",""
"1","Frosted Flakes","Identify the cereal by the slogan: ""They’re g-r-r-eat!"" (2-word item)","Business","",""
"1","Frosted Flakes","Identify the cereal represented by a tiger named Tony. (2 word answer)","Business","",""
"1","Froth","Anagrams: Rearrange all of the letters in the word to make another word. FORTH","Language","",""
"1","Fuels","Anagrams: Rearrange all of the letters in the word to make another word. FLUES","Language","",""
"1","Gables","Complete the book title with one word. ""Anne of Green _____""","Literature","",""
"1","Gabriel","Identify the archangel who according to the Koran took Mohammed to heaven.","Literature","",""
"1","Gained","Provide the missing word. 'Nothing ventured, nothing ______.'","Language","",""
"1","Galaxy","Complete the book title with one word. ""The Hitchhiker's Guide to the ____""","Literature","",""
"1","Galaxy","The 'Milky Way' is the name of our  ____.","Science","",""
"1","Galaxy ","Provide the missing word of the 'Star Wars' quote: 'A long time ago in a ______ far, far away'.","Film","",""
"1","Gale","In 'The Wizard of Oz' what was Dorothy's last name?","Literature","",""
"1","Gandalf","The central wizard of J.R.R. Tolkien's works was named ____.","Literature","",""
"1","Gantry","Title of a novel by Sinclair Lewis, “Elmer ____”.","Literature","",""
"1","Garden of Eden","Where was the ""tree of knowledge of good and evil"" located? ( 3 word answer)","Literature","",""
"1","Gene Autry","Hollywood's first singing cowboy and owner of Baseball's Angels franchise. (Initials G.A.)  ","People","",""
"1","Gene Wilder","Who portrayed Dr. Frankenstein in 'Young Frankenstein' (1974)? (Initials G.W.)","Film","",""
"1","General Electric","Provide the full name of the company: GE ( 2 words)","Business","",""
"1","General Electric","What company used the slogans? ""Progress is our most important product."" & ""We bring good things to life."" (2 words)","Business","",""
"1","General Motors","Provide the full name of the company: GM  (2 words)","Business","",""
"1","Genesis","The first book of the Bible is ____.","Literature","",""
"1","Genetics","The branch of biology dealing with heredity and variations in offspring is called ____.","Science","",""
"1","Genoa","In what city was Christopher Columbus born?","History","",""
"1","Gentlemen","In the nursery rhyme for whom does “my black hen” lay eggs?","Literature","",""
"1","Geology","The study of rocks and minerals is called ____.","Science","",""
"1","George","John F. Kennedy Jr. was founding editor of this magazine.","Literature","",""
"1","George","Provide the author's first name: ___ Bernard Shaw","Literature","",""
"1","George Costanza","Actor Jason Alexander is best known for his role as this TV character. (Initials G.C.)","TV","",""
"1","George Costanza","Creator Larry David modeled this 'Seinfeld' character after himself. (Initials G.C.)","TV","",""
"1","George Vancouver","Name the British navigator for whom a large island and city on the Pacific Ocean are named. (Initials G.V.)","History","",""
"1","George Washington","Who is credited with saying, 'I cannot tell a lie'?  (Provide first and last name.) ","History","",""
"1","George Washington","Who married Martha Dandridge Custis, a 27-year-old widow with 2 children? (Provide first and last name.) ","People","",""
"1","George Washington","Who served as US President from 1789-97?","History","",""
"1","Georgia","In what state are 'Stone Mountain' and 'Okefenokee Refuge'?","Geography","",""
"1","Georgia","What US state uses the abbreviation GA?","Geography","",""
"1","Georgia ","What state of the U.S. is next alphabetically? Florida","Geography","",""
"1","Georgie Porgie","Nursery Rhyme: Who kissed the girls and made them cry? (Provide first and last name.) ","Literature","",""
"1","Gerald Ford","When sworn in as president he said, 'The long nightmare is over'.  (Provide first and last name.) ","History","",""
"1","German","What nationality were the “Hessians”?","History","",""
"1","Germany","In what country is the “Ruhr”?","Geography","",""
"1","Germany","In what country is the Black Forest?","Geography","",""
"1","Germany","In what country is the Weser River?","Geography","",""
